Accession ID,Collection date,Submission date,Location
EPI_ISL_16022394,18/11/2022,06/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16022393,18/11/2022,06/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982698,17/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Cruzilia
EPI_ISL_15982697,18/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Lagoa Santa
EPI_ISL_15982696,09/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Caratinga
EPI_ISL_15982695,10/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Sao Vicente de Minas
EPI_ISL_15982694,09/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Conselheiro Lafaiete
EPI_ISL_15982693,09/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Caratinga
EPI_ISL_15982692,19/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982691,18/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Divinopolis
EPI_ISL_15982690,15/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Lavras
EPI_ISL_15982689,17/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982688,16/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982687,16/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Itauna
EPI_ISL_15982686,16/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982685,16/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982684,15/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982683,14/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Itauna
EPI_ISL_15982682,11/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Conselheiro Lafaiete
EPI_ISL_15982681,11/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Sao Joao Nepumuceno
EPI_ISL_15982680,18/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Sao Viccente de Minas
EPI_ISL_15982679,16/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Montes Claros
EPI_ISL_15982678,17/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Vespasiano
EPI_ISL_15982677,11/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982676,17/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982675,17/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982674,14/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Conselheiro Lafaiete
EPI_ISL_15982673,14/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Sete Lagoas
EPI_ISL_15982672,12/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982671,11/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982670,18/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982669,18/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Conselheiro Lafaiete
EPI_ISL_15982668,14/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Sete Lagoas
EPI_ISL_15982667,14/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Lavras
EPI_ISL_15982666,10/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982665,18/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982664,15/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982663,16/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Conselheiro Lafaiete
EPI_ISL_15982662,15/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982661,08/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982660,09/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Conselheiro Lafaiete
EPI_ISL_15982659,08/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982658,08/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982657,10/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982656,08/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Betim
EPI_ISL_15982655,09/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Conselheiro Lafaiete
EPI_ISL_15982654,08/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982653,10/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982652,04/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Conselheiro Lafaiete
EPI_ISL_15982651,07/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982650,07/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Lavras
EPI_ISL_15982649,08/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15982648,07/02/2022,01/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963478,25/08/2022,30/11/2022,South America / Brazil / Minas Gerais / Para De Minas
EPI_ISL_15963477,22/08/2022,30/11/2022,South America / Brazil / Minas Gerais / Uberlandia
EPI_ISL_15963476,23/08/2022,30/11/2022,South America / Brazil / Minas Gerais / Para De Minas
EPI_ISL_15963475,11/08/2022,30/11/2022,South America / Brazil / Minas Gerais / Para De Minas
EPI_ISL_15963474,11/08/2022,30/11/2022,South America / Brazil / Minas Gerais / Para De Minas
EPI_ISL_15963473,11/08/2022,30/11/2022,South America / Brazil / Minas Gerais / Para De Minas
EPI_ISL_15963472,11/08/2022,30/11/2022,South America / Brazil / Minas Gerais / Para De Minas
EPI_ISL_15963471,11/08/2022,30/11/2022,South America / Brazil / Minas Gerais / Para De Minas
EPI_ISL_15963470,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963469,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963468,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963467,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963466,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963465,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963464,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963463,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963462,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963461,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963460,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963459,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963458,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963457,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963456,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963455,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963454,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963453,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963452,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963451,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963450,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963449,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963448,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963447,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963446,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963445,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963444,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963443,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963442,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963441,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963440,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963439,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963438,18/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963437,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963436,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963435,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963434,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963433,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963432,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963431,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963430,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963429,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963428,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963427,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963426,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963425,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963424,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963423,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963422,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963421,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963420,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963419,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963418,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963417,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963416,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963415,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963414,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963413,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963412,17/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963411,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963410,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963409,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963408,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963407,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963406,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963405,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963404,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963403,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963402,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963401,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963400,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963399,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963398,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963397,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963396,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963395,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963394,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963393,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963392,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963391,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963390,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963389,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963388,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963387,16/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963386,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963385,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963384,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963383,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963382,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963381,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963380,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963379,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963378,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963377,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963376,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963375,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963374,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963373,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963372,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963371,14/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963370,11/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963369,11/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963368,11/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963367,11/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963366,11/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963365,11/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963364,08/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963363,10/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963362,10/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963361,10/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963360,10/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963359,10/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963358,10/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963357,10/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963356,09/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963355,09/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963354,09/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963353,09/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963352,08/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963351,08/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963350,08/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963349,07/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963348,07/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963347,07/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963346,07/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963345,07/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963344,04/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963343,04/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963342,01/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963341,01/11/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963340,31/10/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963339,28/10/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963338,27/10/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963337,26/10/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963336,26/10/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963335,21/10/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963334,19/10/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_15963333,14/10/2022,30/11/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16022483,17/11/2022,06/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16022482,17/11/2022,06/12/2022,South America / Brazil / Minas Gerais / Alfenas
EPI_ISL_16022477,17/11/2022,06/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16022476,16/11/2022,06/12/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16022475,15/11/2022,06/12/2022,South America / Brazil / Minas Gerais / Governador Valadares
EPI_ISL_16022474,16/11/2022,06/12/2022,South America / Brazil / Minas Gerais / Governador Valadares
EPI_ISL_16022473,16/11/2022,06/12/2022,South America / Brazil / Minas Gerais / Governador Valadares
EPI_ISL_16022472,16/11/2022,06/12/2022,South America / Brazil / Minas Gerais / Ponte Nova
